Compound,SMILES,RT,Signal,Concentration,Concentration_sample,Type,ISTD_response,Sample_type,Sample_name,mz,MW,IC
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,13033342,25,22.009,Target Compound,35702535,Cal Std,STD6(25ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,26432934,50,45.177,Target Compound,34804744,Cal Std,STD7(50ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,48722572,100,87.571,Target Compound,32894547,Cal Std,STD8(100ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,111030515,250,232.95000000000002,Target Compound,28065517,Cal Std,STD9(250ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,185205944,500,485.57099999999997,Target Compound,22430891,Cal Std,STD10(500ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,297182203,1000,1072.241,Target Compound,16289125,Cal Std,STD11(1000ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,6852014,NA,8.703999999999999,Target Compound,49455884,Cal Std,STD12(10ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,8087723,NA,9.137999999999998,Target Compound,55420479,Cal Std,STD13(10ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,1054395,NA,8.646999999999998,Target Compound,7664576,Unknown,LUQ02_spike_10ng/L,265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,1583990,NA,8.693,Target Compound,11448450,Unknown,AGG21_spike_10 ng/L,265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,688081,NA,7.493,Target Compound,5834902,Unknown,GEQ01_spike_10 ng/L,265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,2492661,NA,89.836,Target Compound,1640202,Unknown,BLG09_spike_100 ng/L,265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,11912430,NA,86.777,Target Compound,8116608,Unknown,NTG38_spike_100 ng/L,265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,8342335,NA,84.96000000000001,Target Compound,5806507,Unknown,VDG20_spike_100_ng/L,265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,10281890,NA,84.68799999999999,Target Compound,7179572,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,13654567,NA,81.856,Target Compound,9866820,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,264969,0.5,0.91,Target Compound,45281586,Cal Std,STD_15_(0.5_ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,686808,1,1.273,Target Compound,57031517,Cal Std,STD_16_(1_ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,3342050,5,4.531000000000001,Target Compound,49507092,Cal Std,STD_17_ (5_ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,6889607,10,7.979000000000001,Target Compound,54594542,Cal Std,STD_18_(10_ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,17774615,25,21.421999999999997,Target Compound,50061859,Cal Std,STD_19_(25_ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,29492851,50,43.555,Target Compound,40298882,Cal Std,STD_20_(50_ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,53477580,100,84.91400000000002,Target Compound,37241927,Cal Std,STD_21_(100_ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,116766824,250,236.874,Target Compound,29025432,Cal Std,STD_22_(250_ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,182319090,500,484.362,Target Compound,22136456,Cal Std,STD_23_(500_ng/L),265.0631,264.183,112.3189339930401
2 -2 -Difluorodeoxyuridin_2649_p,O[C@@H](C(F)(F)[C@H](N(C=C1)C(NC1=O)=O)O2)[C@H]2CO,9.7,237343184,1000,1036.6739999999998,Target Compound,13455802,Cal Std,STD_24_(1000_ng/L),265.0631,264.183,112.3189339930401
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,323065,0.5,0.465,Target Compound,348624581,Cal Std,STD2(0.5ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,924255,1,1.131,Target Compound,370749606,Cal Std,STD3(1ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,4404681,5,5.247,Target Compound,361998645,Cal Std,STD4(5ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,9090786,10,9.665000000000001,Target Compound,403110292,Cal Std,STD5(10ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,23112334,25,26.107000000000003,Target Compound,377676936,Cal Std,STD6(25ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,40422600,50,53.900999999999996,Target Compound,319486799,Cal Std,STD7(50ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,83444878,100,90.5,Target Compound,392594926,Cal Std,STD8(100ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,177850457,250,247.829,Target Compound,305410366,Cal Std,STD9(250ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,350022355,500,468.93899999999996,Target Compound,317615516,Cal Std,STD10(500ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,561674171,1000,959.5569999999999,Target Compound,249059317,Cal Std,STD11(1000ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,8436617,NA,10.027,Target Compound,360499074,Cal Std,STD12(10ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,9659421,NA,12.155000000000001,Target Compound,340066525,Cal Std,STD13(10ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,1140705,NA,11.184,Target Compound,43668094,Unknown,LUQ02_spike_10ng/L,330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,727120,NA,4.497,Target Compound,69894878,Unknown,AGG21_spike_10 ng/L,330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,2201174,NA,9.399000000000001,Target Compound,100389552,Unknown,GEQ01_spike_10 ng/L,330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,2929401,NA,88.21100000000001,Target Compound,14140312,Unknown,BLG09_spike_100 ng/L,330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,3955033,NA,28.194000000000003,Target Compound,59833234,Unknown,NTG38_spike_100 ng/L,330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,8824698,NA,57.095000000000006,Target Compound,65841204,Unknown,VDG20_spike_100_ng/L,330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,5036132,NA,25.47,Target Compound,84359019,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,8575947,NA,44.621,Target Compound,81900293,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,205396,0.5,0.508,Target Compound,199496214,Cal Std,STD_15_(0.5_ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,616864,1,1.009,Target Compound,279712330,Cal Std,STD_16_(1_ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,2985091,5,5.53,Target Compound,232639794,Cal Std,STD_17_ (5_ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,7507124,10,8.847,Target Compound,363923280,Cal Std,STD_18_(10_ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,18917530,25,23.277,Target Compound,346829282,Cal Std,STD_19_(25_ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,33181247,50,50.103,Target Compound,282163411,Cal Std,STD_20_(50_ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,67617043,100,90.72,Target Compound,317358373,Cal Std,STD_21_(100_ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,170804487,250,269.60900000000004,Target Compound,269609537,Cal Std,STD_22_(250_ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,337148757,500,502.292,Target Compound,285616249,Cal Std,STD_23_(500_ng/L),330.1096,329.281,118.04191852534342
2 -3 -di-O-acetyl-5 -deoxy-5-fluorocytidin_2862_p,FC=1\C(=N/C(=O)N(C=1)[C@@H]2O[C@@H]([C@@H](OC(=O)C)[C@H]2OC(=O)C)C)\N,14.1,600956706,1000,1067.765,Target Compound,239471222,Cal Std,STD_24_(1000_ng/L),330.1096,329.281,118.04191852534342
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,3158338,0.5,1.032,Target Compound,90538341,Cal Std,STD2(0.5ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,6602957,1,1.143,Target Compound,99899534,Cal Std,STD3(1ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,39225363,5,2.5109999999999997,Target Compound,86803036,Cal Std,STD4(5ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,79422932,10,4.116999999999999,Target Compound,87754091,Cal Std,STD5(10ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,187627878,25,9.907,Target Compound,73912739,Cal Std,STD6(25ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,364597595,50,22.633000000000003,Target Compound,59490084,Cal Std,STD7(50ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,679078274,100,55.385999999999996,Target Compound,44184998,Cal Std,STD8(100ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,1240880766,250,178.545,Target Compound,24761212,Cal Std,STD9(250ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,NA,500,514.555,Target Compound,15953045,Cal Std,STD10(500ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,NA,1000,1754.139,Target Compound,7594627,Cal Std,STD11(1000ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,74923479,NA,7.512,Target Compound,40218181,Cal Std,STD13(10ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,16059508,NA,14.705,Target Compound,4126038,Unknown,LUQ02_spike_10ng/L,150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,34560342,NA,14.202,Target Compound,9215787,Unknown,AGG21_spike_10 ng/L,150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,20450198,NA,11.533,Target Compound,6822953,Unknown,GEQ01_spike_10 ng/L,150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,28609119,NA,111.643,Target Compound,915789,Unknown,BLG09_spike_100 ng/L,150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,237027521,NA,163.97,Target Compound,5152538,Unknown,NTG38_spike_100 ng/L,150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,158118231,NA,163.374,Target Compound,3449821,Unknown,VDG20_spike_100_ng/L,150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,218601509,NA,134.561,Target Compound,5797629,Unknown,BEG115_Ewigkeitsprobe_spiked_frozen,150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,217013889,NA,159.95100000000002,Target Compound,4836697,Unknown,BEG115_ Ewigkeitsprobe_ freshly_spiked,150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,3257326,0.5,1.256,Target Compound,33249963,Cal Std,STD_15_(0.5_ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,10194550,1,1.777,Target Compound,41620951,Cal Std,STD_16_(1_ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,39929668,5,4.007,Target Compound,45684894,Cal Std,STD_17_ (5_ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,83565918,10,7.5,Target Compound,44942011,Cal Std,STD_18_(10_ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,200084909,25,18.3,Target Compound,40780503,Cal Std,STD_19_(25_ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,352492085,50,40.561,Target Compound,31510448,Cal Std,STD_20_(50_ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,672184762,100,99.536,Target Compound,24158271,Cal Std,STD_21_(100_ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,1487073221,250,256.215,Target Compound,20646405,Cal Std,STD_22_(250_ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,NA,500,664.018,Target Compound,14150862,Cal Std,STD_23_(500_ng/L),150.0913,149.19,110.85262709916704
2-4-dimethylphenylformamid_330_p,CC1=C(NC([H])=O)C=CC(C)=C1,17.2,NA,1000,1745.1829999999998,Target Compound,8432079,Cal Std,STD_24_(1000_ng/L),150.0913,149.19,110.85262709916704
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,1719369,1,1.2409999999999999,Target Compound,548430543,Cal Std,STD3(1ng/L),189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,8133826,5,5.616,Target Compound,499936284,Cal Std,STD4(5ng/L),189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,17875709,10,10.741999999999999,Target Compound,564613673,Cal Std,STD5(10ng/L),189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,42009398,25,26.415,Target Compound,533646893,Cal Std,STD6(25ng/L),189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,81136824,50,56.566,Target Compound,479383440,Cal Std,STD7(50ng/L),189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,157272478,100,109.10199999999999,Target Compound,480963015,Cal Std,STD8(100ng/L),189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,325987233,250,283.756,Target Compound,382881405,Cal Std,STD9(250ng/L),189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,619343135,500,554.448,Target Compound,372162098,Cal Std,STD10(500ng/L),189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,992902791,1000,1161.753,Target Compound,284690856,Cal Std,STD11(1000ng/L),189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,6071591,NA,13.738999999999999,Target Compound,149324165,Unknown,AGG23,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,3508798,NA,6.9750000000000005,Target Compound,172406216,Unknown,AGG28,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,3511692,NA,8.232,Target Compound,145557988,Unknown,AGG32,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,4654479,NA,10.812000000000001,Target Compound,146033463,Unknown,FRG08,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,4969525,NA,14.569,Target Compound,115159511,Unknown,GEQ01,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,5895413,NA,10.519,Target Compound,190225393,Unknown,LUQ02,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,26569339,NA,53.101,Target Compound,167262411,Unknown,SHG03,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,2510555,NA,5.747,Target Compound,150657458,Unknown,TGQ04,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,10785240,NA,29.291,Target Compound,123464455,Unknown,NTQ32,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,5768409,NA,35.42,Target Compound,54543716,Unknown,VDG22,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,2889805,NA,7.659,Target Compound,128983527,Unknown,VDG24,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,1507071,NA,3.587,Target Compound,148056088,Unknown,VDQ12,189.9821,190.027,188.75870232946352
2-6-Dichlorbenzamid_85_p,ClC1=C(C(N)=O)C(Cl)=CC=C1,12.9,18188119,NA,8.719999999999999,Target Compound,710743751,Cal Std,STD12(10ng/L),189.9821,190.027,188.75870232946352
